Id,Start,End,Implementor,Requestor,Department,IsApproved,RiskEval_RiskValue,RiskEval_Result,SubmittedOn,SubmittedBy,Category,TypeOfChange,WorkflowApprovedOn,WorkflowStep,DB_CreatedDate,DB_LastModifiedDate,Dump,Closed Status,Season,WorkflowStep,TotalTimeForChange,CLOSED COUNT
1125,1/24/2019 6:00,1/24/2019 7:00,khodar,mberry,IS,1,3,C2,03:21.0,mbungar1,IE - Server,Normal,40:13.0,Completed,04:58.0,20:00.5,0:57,TRUE,Spring,Completed,1,1
1124,1/24/2019 6:00,1/24/2019 7:00,mgeist,mgeist,NTS/SECURITY,1,3,C2,43:09.0,mbungar1,Web,Normal,29:42.0,Completed,04:57.9,20:00.4,0:57,TRUE,Spring,Completed,1,1
1122,1/23/2019 8:30,1/23/2019 16:30,mberry,mridgill,Institutional Advancement,0,4,S4,29:00.0,cshaff14,Data Center,Standard,00:00.0,Implemented,04:57.7,20:00.2,7:55,TRUE,Spring,CAB2,8,1
1121,1/22/2019 5:00,1/22/2019 7:00,alizak,mgeist,NTS,1,3,C3,05:47.0,sshaff17,Network - Design,Normal,48:05.0,Completed,04:57.6,20:00.0,1:55,TRUE,Spring,Completed,2,1
1120,1/20/2019 5:00,1/20/2019 7:00,motgonyi,wrobins,Information Technology,1,3,C2,25:23.0,ssteph20,Banner,Normal,54:28.0,Completed,04:57.5,19:59.9,1:55,TRUE,Spring,Completed,2,1
1119,1/24/2019 5:00,1/24/2019 7:00,alizak,mgeist,NTS,1,3,C3,36:39.0,ebolling,IAM,Normal,36:52.0,Completed,04:57.4,19:59.8,1:55,TRUE,Spring,Completed,2,1
1118,3/3/2019 5:00,3/3/2019 5:15,czehner1,rbain,Course Management,0,3,C2,50:11.0,akelley1,Banner,Normal,18:23.0,Completed,04:55.7,19:58.1,0:14,TRUE,Spring,Completed,0.25,1
1117,3/3/2019 5:00,3/3/2019 5:15,alizak,mgeist,NTS,1,3,C2,48:45.0,akelley1,Banner,Normal,33:37.0,Completed,04:55.6,19:58.0,0:14,TRUE,Spring,Completed,0.25,1
1116,2/24/2019 5:00,2/24/2019 5:30,mberry,degregio,GPS (Graduation Planning System),0,3,C3,14:51.0,mridgill,Banner,Normal,18:01.0,Completed,04:52.0,19:54.5,0:28,TRUE,Spring,Completed,0.5,1
1115,2/17/2019 5:00,2/17/2019 5:15,rmmiles,rmmiles,Security,1,3,C2,51:22.0,mridgill,Banner,Normal,04:05.0,Completed,04:50.5,19:52.9,0:14,TRUE,Spring,Completed,0.25,1
1112,8/4/2019 5:15,8/4/2019 5:30,amoreira,ksacket1,Advancement,0,3,C2,08:09.0,mridgill,Banner,Normal,11:21.0,Completed,04:44.4,00:49.1,0:14,TRUE,Fall,Completed,0.25,1
1111,6/21/2019 18:00,6/23/2019 18:00,sshaff17,sshaff17,NTS,1,2,C1,17:20.0,wbainey,Banner,Normal,26:33.0,Completed,04:44.1,19:46.4,0:00,TRUE,Summer,Completed,48,1
1110,3/19/2019 6:00,3/19/2019 6:35,amoreira,sbandari,Student Affairs- Ombuds,0,4,C4,22:42.0,dmaxwel9,CRM,Urgent,52:54.0,Completed,59:23.7,21:45.8,0:28,TRUE,Spring,Completed,0.583333333,1
1105,3/31/2019 1:00,3/31/2019 6:00,alizak,tbordon1,NTS,0,3,V2,45:23.0,dsharnsk,Banner,Vendor,00:00.0,Implemented,59:22.4,21:22.2,5:02,TRUE,Spring,CAB2,5,1
1104,4/7/2019 5:00,4/7/2019 7:00,tmohr2,wbainey,Infrastructure Operations,1,4,C2,06:53.0,rmmiles,IAM,Normal,50:07.0,Completed,59:22.3,21:22.1,1:55,TRUE,Spring,Completed,2,1
1103,3/25/2019 8:00,3/25/2019 12:00,mladoia,sstillis,IS,0,4,V4,46:10.0,ebolling,IAM,Vendor,00:00.0,Implemented,59:22.2,21:21.7,4:04,TRUE,Spring,CAB2,4,1
1102,3/31/2019 5:00,3/31/2019 5:15,sbarbour,jlpiporo,Network,1,4,C4,43:23.0,amoreira,CRM,Normal,11:00.0,Completed,59:22.1,21:21.6,0:14,TRUE,Spring,Completed,0.25,1
1101,5/21/2019 6:00,5/21/2019 7:00,wrobins,jdunfee,IS,1,4,C4,27:13.0,jwagne28,Telecom,Normal,37:28.0,Completed,59:22.0,21:21.5,0:57,TRUE,Summer,Completed,1,1
1100,4/4/2019 5:00,4/4/2019 7:00,tmohr2,wbainey,Infrastructure Operations,1,4,C2,12:59.0,mladoia,WWW,Urgent,47:06.0,Completed,59:21.9,21:21.4,1:55,TRUE,Spring,Completed,2,1
1099,4/2/2019 5:00,4/2/2019 7:00,wrobins,jdunfee,Information Technology,1,3,S2,18:21.0,mladoia,WWW,Standard,00:00.0,Implemented,59:21.8,21:21.3,1:55,TRUE,Spring,CAB2,2,1
1098,4/2/2019 5:00,4/2/2019 9:00,adhuston,adhuston,Tech Team,1,4,C2,59:48.0,wzsmith,IE - CIG,Normal,00:00.0,Approver,59:21.7,21:21.2,4:04,TRUE,Spring,Approver,4,1
1097,3/28/2019 5:00,3/28/2019 7:00,mberry,sminnich,Financial Aid,0,4,V2,58:33.0,mladoia,WWW,Vendor,00:00.0,Implemented,59:21.6,21:21.1,1:55,TRUE,Spring,CAB2,2,1
1096,4/2/2019 5:00,4/2/2019 6:00,khodar,khodar,IE,1,3,V3,52:25.0,adhuston,IE - CIG,Vendor,00:00.0,Implemented,59:21.5,21:20.9,0:57,TRUE,Spring,CAB2,1,1
1095,3/31/2019 5:00,3/31/2019 7:00,sbarbour,tschind4,Security and Access Management,0,3,C2,11:45.0,treynold,Banner,Normal,04:31.0,Completed,59:21.4,21:20.8,1:55,TRUE,Spring,Completed,2,1
1094,3/25/2019 9:00,3/25/2019 16:30,amoreira,amoreira,"Recruiting, TKS, Ombuds, OneStop, UCM/FLASHperks, IA",0,4,IE,00:12.0,cshaff14,Data Center,Informational,00:00.0,Implemented,59:21.2,21:20.7,7:26,TRUE,Spring,CAB2,7.5,1
1093,3/21/2019 16:00,3/21/2019 17:00,tmohr2,tmohr2,Infrastructure Operations,1,4,E4,30:39.0,akelley1,CRM,Emergency,36:31.0,Completed,59:21.1,21:20.6,0:57,TRUE,Spring,Completed,1,1
1092,3/24/2019 4:00,3/24/2019 7:00,mwinzine,mgeist,NTS,1,4,C2,28:50.0,motgonyi,Outsystems,Normal,14:12.0,Completed,59:21.0,21:20.5,3:07,TRUE,Spring,Completed,3,1
1091,3/27/2019 5:00,3/27/2019 6:13,degregio,degregio,GPS (Graduation Planning System),1,1,C1,29:29.0,sbarbour,Security,Normal,04:33.0,Completed,59:20.9,21:20.4,1:12,TRUE,Spring,Completed,1.216666667,1
1090,5/12/2019 7:00,5/12/2019 17:00,khodar,mberry,IS,1,4,IE,19:05.0,jfishe16,Data Center,Informational,00:00.0,Implemented,59:20.8,21:20.3,10:04,TRUE,Summer,CAB2,10,1
1089,3/26/2019 5:00,3/26/2019 7:00,lpark,lpark,Residence Services,1,3,C2,38:26.0,codaniel,Banner,Normal,43:56.0,Completed,59:20.7,21:20.2,1:55,TRUE,Spring,Completed,2,1
1088,4/9/2019 5:01,4/9/2019 6:47,jschilen,mbungar1,Infrastructure Engineering,1,2,C2,34:53.0,mopahls,IAM,Normal,36:12.0,Completed,59:20.6,21:20.1,1:40,TRUE,Spring,Completed,1.766666667,1
1087,3/24/2019 5:00,3/24/2019 7:00,ebolling,ebolling,IDM,0,3,C3,10:53.0,rmmiles,IAM,Normal,36:59.0,Completed,59:20.5,21:19.9,1:55,TRUE,Spring,Completed,2,1
1086,3/22/2019 14:00,3/22/2019 15:00,mberry,tbowser,EMSA,1,3,V3,06:13.0,ebolling,IAM,Vendor,00:00.0,Implemented,59:20.4,21:19.8,0:57,TRUE,Spring,CAB2,1,1
1085,3/24/2019 5:00,3/24/2019 5:15,cshaff14,wbainey,IE/ DCO,0,4,C4,46:33.0,amoreira,CRM,Normal,08:11.0,Completed,59:20.2,21:19.7,0:14,TRUE,Spring,Completed,0.25,1
1083,3/26/2019 6:00,3/26/2019 7:00,motgonyi,aesterl1,Information Technology,1,4,C4,07:31.0,mbungar1,Web,Normal,16:09.0,Completed,59:20.0,21:19.5,0:57,TRUE,Spring,Completed,1,1
1082,3/25/2019 14:00,3/25/2019 15:00,motgonyi,aesterl1,President's Office,0,4,C4,37:11.0,dbenner1,Talend,Normal,00:00.0,Approver,59:19.9,21:19.4,0:57,TRUE,Spring,Approver,1,1
1081,3/24/2019 5:00,3/24/2019 6:00,mberry,codaniel,Bursar,1,4,C4,25:37.0,dbenner1,CRM,Normal,57:23.0,Completed,59:19.8,21:19.3,0:57,TRUE,Spring,Completed,1,1
1080,4/2/2019 6:00,4/2/2019 7:00,mberry,degregio,Office of Sexual & Relationship Violence Support Services (SRVSS),0,4,C4,08:43.0,mbungar1,Web,Normal,18:46.0,Completed,59:19.7,21:19.2,0:57,TRUE,Spring,Completed,1,1
1079,3/22/2019 7:00,3/22/2019 8:00,jfishe16,jfranci2,DCO,1,4,IE,00:14.0,achiccar,Network - Design,Informational,00:00.0,Implemented,59:19.6,21:19.1,0:57,TRUE,Spring,CAB2,1,1
1078,3/24/2019 5:00,3/24/2019 7:00,mberry,mridgill,Admissions,1,3,C2,51:50.0,dabbott5,Banner,Normal,41:09.0,Completed,59:19.5,21:19.0,1:55,TRUE,Spring,Completed,2,1
1077,3/21/2019 5:00,3/21/2019 5:30,jdunfee,msmit319,IS,1,4,C4,12:03.0,sbandari,CRM,Normal,00:00.0,Returned,59:19.4,21:18.9,0:28,TRUE,Spring,Returned,0.5,1
1076,3/21/2019 5:00,3/21/2019 6:00,jschilen,lpark,Security,1,3,C2,00:41.0,tbowser,Banner,Urgent,14:41.0,Completed,59:19.3,21:18.8,0:57,TRUE,Spring,Completed,1,1
1075,3/24/2019 5:00,3/24/2019 7:00,jschilen,jschilen,IE,1,3,C2,45:00.0,codaniel,Banner,Normal,54:39.0,Completed,59:19.2,21:18.7,1:55,TRUE,Spring,Completed,2,1
1074,3/15/2019 14:30,3/15/2019 14:45,msnodgr1,mgeist,NTS,0,4,C4,07:13.0,mbungar1,Web,Urgent,38:35.0,Completed,59:19.1,21:18.6,0:14,TRUE,Spring,Completed,0.25,1
1073,3/19/2019 5:00,3/19/2019 7:00,lbowser,ljohnson,Registrars,1,4,C4,50:34.0,aesterl1,Outsystems,Urgent,00:30.0,Completed,59:19.0,21:18.5,1:55,TRUE,Spring,Completed,2,1
1072,3/19/2019 5:30,3/19/2019 7:00,wrobins,msmit319,IS,1,4,C4,52:29.0,msnodgr1,Network - Design,Urgent,57:19.0,Completed,59:18.9,21:18.4,1:26,TRUE,Spring,Completed,1.5,1
1071,3/19/2019 5:00,3/19/2019 5:30,motgonyi,motgonyi,is/sdi,0,4,C4,01:11.0,sbandari,CRM,Normal,24:12.0,Completed,59:18.8,21:18.3,0:28,TRUE,Spring,Completed,0.5,1
1069,4/6/2019 7:00,4/6/2019 9:00,psaillan,mbungar1,IT-SDI,1,3,C3,02:21.0,jfishe16,Data Center,Normal,04:13.0,Completed,59:18.6,21:18.1,1:55,TRUE,Spring,Completed,2,1
1068,3/30/2019 7:00,3/30/2019 9:00,creeder2,cirobert,Admissions Operations Systems,1,3,C3,53:12.0,jfishe16,Data Center,Normal,59:48.0,Completed,59:18.5,21:17.9,1:55,TRUE,Spring,Completed,2,1
1067,3/21/2019 5:00,3/21/2019 7:00,dschafe2,wbainey,EAS SSE NTS SDI SEC,0,4,C4,34:39.0,dulm1,WWW,Urgent,58:52.0,Completed,59:18.4,21:17.8,1:55,TRUE,Spring,Completed,2,1
1066,3/19/2019 5:00,3/19/2019 7:00,cirobert,creeder2,"University College, Technology",1,3,S2,43:04.0,dulm1,WWW,Standard,00:00.0,Implemented,59:18.3,21:17.7,1:55,TRUE,Spring,CAB2,2,1
1065,3/14/2019 5:00,3/14/2019 6:00,mberry,mridgill,Advancement,1,4,C4,49:48.0,dbenner1,CRM,Urgent,00:00.0,Approver,59:18.2,21:17.6,0:57,TRUE,Spring,Approver,1,1
1063,3/12/2019 5:00,3/12/2019 7:00,alizak,mgeist,NTS,1,4,C4,27:34.0,aesterl1,Outsystems,Urgent,47:25.0,Completed,59:17.9,21:17.4,1:55,TRUE,Spring,Completed,2,1
1062,3/12/2019 5:00,3/12/2019 7:00,mladoia,sstillis,sdi,1,3,S2,36:00.0,jtboehm,FlashLine,Standard,00:00.0,Implemented,59:17.8,21:17.3,1:55,TRUE,Spring,CAB2,2,1
1060,3/13/2019 9:00,3/26/2019 8:00,alizak,mgeist,NTS,1,4,IE,21:22.0,jfishe16,Data Center,Informational,00:00.0,Implemented,59:17.6,21:17.1,23:02,TRUE,Spring,CAB2,311,1
1059,3/13/2019 9:00,3/13/2019 12:00,wbainey,jeveleth,Data Center Operations,1,4,IE,08:35.0,jfishe16,Data Center,Informational,00:00.0,Implemented,59:17.5,21:17.0,3:07,TRUE,Spring,CAB2,3,1
1058,3/12/2019 5:00,3/12/2019 6:00,mberry,treynold,Registrar,1,4,C4,18:30.0,sbandari,CRM,Normal,37:09.0,Completed,59:17.4,21:16.8,0:57,TRUE,Spring,Completed,1,1
1057,3/12/2019 5:00,3/12/2019 6:00,cshaff14,wbainey,Data Center Operations,1,4,C4,49:39.0,sbandari,CRM,Normal,15:37.0,CAB,59:17.3,21:16.7,0:57,TRUE,Spring,CAB,1,1
1056,3/11/2019 19:46,3/29/2019 19:47,cshaff14,jfishe16,IS Operations,1,4,C4,58:24.0,cshaff14,Data Center,Normal,24:04.0,Completed,59:17.2,21:16.6,0:00,TRUE,Spring,Completed,432.0166667,1
1055,3/12/2019 5:00,3/12/2019 7:00,mladoia,sstillis,IT/UCM,1,4,C4,14:34.0,mwinzine,Network - Design,Normal,16:13.0,Completed,59:17.1,21:16.5,1:55,TRUE,Spring,Completed,2,1
1054,3/12/2019 6:00,3/12/2019 7:00,tbordon1,tbordon1,Network,1,4,C4,30:46.0,mbungar1,Web,Normal,39:53.0,Completed,59:17.0,21:16.4,0:57,TRUE,Spring,Completed,1,1
1053,3/14/2019 5:00,3/14/2019 7:00,sbandari,sbandari,Advancement,1,3,C3,26:24.0,akelley1,Outsystems,Normal,55:34.0,Completed,59:16.8,21:16.3,1:55,TRUE,Spring,Completed,2,1
1052,3/31/2019 0:00,3/31/2019 7:00,alizak,mgeist,NTS,1,3,C3,01:24.0,tmohr2,IE - Server,Normal,12:07.0,Completed,59:16.7,21:16.2,6:57,TRUE,Spring,Completed,7,1
1051,3/12/2019 5:00,3/12/2019 7:00,tmohr2,rmmiles,IDM,1,4,C4,01:18.0,aesterl1,Outsystems,Normal,54:58.0,Completed,59:16.6,21:16.1,1:55,TRUE,Spring,Completed,2,1
1050,3/12/2019 5:00,3/12/2019 7:00,motgonyi,motgonyi,is/sdi,0,3,C3,00:53.0,aesterl1,Mobile,Normal,15:26.0,Completed,59:16.4,21:16.0,1:55,TRUE,Spring,Completed,2,1
1049,3/24/2019 0:00,3/24/2019 7:00,rmmiles,rmmiles,IDM,1,4,C4,00:15.0,tmohr2,IE - Server,Normal,11:56.0,Completed,59:16.3,21:15.9,6:57,TRUE,Spring,Completed,7,1
1048,3/25/2019 2:00,3/25/2019 6:00,alizak,mgeist,NTS,1,4,C2,16:16.0,akelley1,Outsystems,Normal,13:11.0,Completed,59:16.2,21:15.8,4:04,TRUE,Spring,Completed,4,1
1047,3/26/2019 2:00,3/26/2019 5:00,jtboehm,sjaleel1,SDI,1,4,C2,12:37.0,akelley1,Outsystems,Normal,38:53.0,Completed,59:16.1,21:15.7,2:52,TRUE,Spring,Completed,3,1
1046,3/19/2019 5:00,3/19/2019 6:30,msmit319,msmit319,--REPLACE IN EDITOR--,0,4,V2,39:36.0,motgonyi,Outsystems,Vendor,00:00.0,Implemented,59:16.0,21:15.6,1:26,TRUE,Spring,CAB2,1.5,1
1045,3/5/2019 14:00,3/5/2019 16:00,dsharnsk,dsharnsk,Bursar,0,4,C2,00:48.0,mladoia,WWW,Normal,29:43.0,Completed,59:15.9,21:15.5,1:55,TRUE,Spring,Completed,2,1
1044,3/12/2019 5:00,3/12/2019 7:00,rdivince,mladoia,IT/UCM,1,3,C3,47:32.0,akelley1,IE - Server,Normal,12:19.0,Completed,59:15.8,21:15.4,1:55,TRUE,Spring,Completed,2,1
1043,3/10/2019 5:00,3/10/2019 7:00,jbish,pdudipal,Center for Student Involvement,1,4,C4,48:02.0,dabbott5,Outsystems,Normal,51:03.0,Completed,59:15.7,21:15.3,1:55,TRUE,Spring,Completed,2,1
1042,3/19/2019 5:00,3/19/2019 7:00,khodar,khodar,IE,1,3,C2,27:39.0,jwagne28,Telecom,Normal,54:03.0,Completed,59:15.6,21:15.2,1:55,TRUE,Spring,Completed,2,1
1041,3/12/2019 5:00,3/12/2019 7:00,cirobert,creeder2,AOS - Recruiting,1,3,C2,19:24.0,jwagne28,Telecom,Normal,53:32.0,Completed,59:15.5,21:15.1,1:55,TRUE,Spring,Completed,2,1
1040,3/10/2019 5:00,3/10/2019 7:00,khodar,khodar,IE,1,3,C3,33:26.0,mblatnic,IAM,Normal,02:58.0,Completed,59:15.3,21:15.0,1:55,TRUE,Spring,Completed,2,1
1039,3/4/2019 14:37,3/4/2019 16:37,wbainey,jeveleth,Data Center Operations,1,4,IE,38:08.0,khodar,IE - Server,Informational,00:00.0,Implemented,59:15.2,21:14.9,1:55,TRUE,Spring,CAB2,2,1
1038,3/7/2019 5:00,3/7/2019 7:00,alizak,mgeist,NTS,1,4,C2,28:44.0,akelley1,Banner,Normal,55:21.0,Completed,59:15.1,21:14.8,1:55,TRUE,Spring,Completed,2,1
1037,3/14/2019 5:00,3/14/2019 7:00,alizak,mgeist,NTS,1,4,C2,57:56.0,msmit319,Outsystems,Normal,07:57.0,Completed,59:15.0,21:14.7,1:55,TRUE,Spring,Completed,2,1
1035,3/9/2019 7:00,3/9/2019 9:00,tbordon1,tbordon1,Network,1,4,IE,34:19.0,jfranci2,Data Center,Informational,00:00.0,Implemented,59:14.8,21:14.5,1:55,TRUE,Spring,CAB2,2,1
1033,3/6/2019 23:00,3/7/2019 7:00,alizak,mgeist,NTS,1,4,V2,52:51.0,jtboehm,WWW,Vendor,00:00.0,Implemented,59:14.6,21:14.2,7:55,TRUE,Spring,CAB2,8,1
1032,3/3/2019 5:00,3/3/2019 7:00,alizak,mgeist,NTS,1,3,C2,38:30.0,ssteph20,Banner,Urgent,13:33.0,Completed,59:14.5,21:14.1,1:55,TRUE,Spring,Completed,2,1
1031,3/7/2019 5:00,3/7/2019 7:00,alizak,mgeist,NTS,1,4,V2,54:26.0,mladoia,WWW,Vendor,00:00.0,Implemented,59:14.4,21:14.0,1:55,TRUE,Spring,CAB2,2,1
1030,3/14/2019 5:00,3/14/2019 7:00,msmit319,msmit319,Data Center Operations,0,3,C2,54:01.0,jwagne28,Telecom,Normal,07:54.0,Completed,59:14.3,21:13.9,1:55,TRUE,Spring,Completed,2,1
1029,3/3/2019 13:40,3/3/2019 13:45,mberry,mridgill,Bursar,1,4,C3,52:40.0,dmills1,IE - CIG,Normal,00:00.0,Approver,59:14.2,21:13.8,0:00,TRUE,Spring,Approver,0.083333333,1
1028,3/4/2019 10:30,3/4/2019 11:30,mgeist,tbordon1,Network,0,3,V3,52:33.0,ebolling,IAM,Vendor,00:00.0,Implemented,59:14.1,21:13.7,0:57,TRUE,Spring,CAB2,1,1
1027,3/20/2019 6:30,3/20/2019 6:45,mbungar1,mbungar1,IS-SDI,0,3,C3,41:35.0,sbarbour,Security,Normal,57:31.0,Completed,59:14.0,21:13.6,0:14,TRUE,Spring,Completed,0.25,1
1025,3/3/2019 1:00,3/3/2019 6:00,mberry,treynold,Credit Transfer Office,1,3,V2,40:12.0,akelley1,Banner,Vendor,00:00.0,Implemented,59:13.8,21:13.4,5:02,TRUE,Spring,CAB2,5,1
1021,12/27/2018 5:00,12/27/2018 7:00,wbainey,jeveleth,Data Center Operations,1,4,C4,51:02.0,msmit319,Outsystems,Normal,00:00.0,Implemented,59:09.1,21:01.1,1:55,TRUE,Fall,CAB2,2,1
1019,8/19/2019 23:59,8/20/2019 2:00,degregio,degregio,GPS (Graduation Planning System),1,3,V3,13:44.0,adhuston,IE - CIG,Vendor,00:00.0,Implemented,59:08.9,02:01.6,1:55,TRUE,Fall,CAB2,2.016666667,1
1004,6/30/2019 5:00,6/30/2019 7:00,wrobins,ckourckl,Systems Development,1,3,C2,12:13.0,tbowser,Banner,Normal,52:28.0,Completed,58:46.3,21:00.1,1:55,TRUE,Summer,Completed,2,1
999,5/28/2019 5:00,5/28/2019 7:00,cshaff14,jfishe16,IS Operations,1,3,C2,55:07.0,codaniel,Banner,Normal,01:45.0,Completed,58:33.7,20:41.5,1:55,TRUE,Summer,Completed,2,1
998,5/30/2019 6:00,5/30/2019 7:00,alizak,mgeist,NTS,1,4,C4,51:06.0,mbungar1,Web,Normal,52:12.0,Completed,58:33.5,20:41.1,0:57,TRUE,Summer,Completed,1,1
997,5/28/2019 5:00,5/28/2019 6:00,tmohr2,tmohr2,Infrastructure Operations,1,4,C3,45:28.0,czehner1,Ed Tech,Normal,01:02.0,Completed,58:33.4,20:40.6,0:57,TRUE,Summer,Completed,1,1
996,5/25/2019 7:00,5/26/2019 12:00,cshaff14,mbungar1,IS-SDI,0,4,C3,51:47.0,nlupica1,IE - Server,Normal,21:40.0,Completed,58:33.3,20:40.5,5:02,TRUE,Summer,Completed,29,1
995,5/20/2019 11:32,5/20/2019 14:32,alizak,mgeist,NTS,1,4,IE,33:28.0,khodar,IE - Server,Informational,00:00.0,Implemented,58:33.2,20:40.4,3:07,TRUE,Summer,CAB2,3,1
994,5/28/2019 5:00,5/28/2019 7:00,achiccar,achiccar,NTS,0,4,C4,21:51.0,mboehlke,Security,Normal,28:08.0,Completed,58:33.1,20:40.3,1:55,TRUE,Summer,Completed,2,1
993,5/21/2019 5:00,5/21/2019 7:00,tmohr2,wbainey,Infrastructure Operations,0,3,C2,41:20.0,treynold,Banner,Normal,45:30.0,Completed,58:33.0,20:40.2,1:55,TRUE,Summer,Completed,2,1
992,5/19/2019 5:00,5/19/2019 7:00,dmills1,dmills1,DPAC,1,3,S2,11:39.0,jtboehm,FlashLine,Standard,00:00.0,Implemented,58:32.9,20:40.1,1:55,TRUE,Summer,CAB2,2,1
990,5/21/2019 6:00,5/21/2019 7:00,jlpiporo,tbordon1,NTS,0,4,C4,17:43.0,mbungar1,Web,Normal,46:00.0,Completed,58:32.7,20:39.9,0:57,TRUE,Summer,Completed,1,1
989,6/4/2019 5:00,6/4/2019 6:00,cshaff14,wbainey,data center,1,4,V2,01:31.0,motgonyi,Outsystems,Vendor,00:00.0,Implemented,58:32.6,20:39.8,0:57,TRUE,Summer,CAB2,1,1
987,5/21/2019 5:00,5/21/2019 7:00,tbordon1,tbordon1,Network,0,4,C4,35:28.0,msmit319,Outsystems,Normal,46:57.0,Completed,58:32.4,20:39.6,1:55,TRUE,Summer,Completed,2,1
986,5/21/2019 6:00,5/21/2019 7:00,sshaff17,sshaff17,NTS,1,4,C4,54:58.0,jdunfee,Outsystems,Normal,45:08.0,Completed,58:32.3,20:39.5,0:57,TRUE,Summer,Completed,1,1
985,5/21/2019 5:00,5/21/2019 7:00,sstillis,mladoia,IS/UCM,0,4,C3,26:56.0,mboehlke,Security,Normal,42:22.0,Completed,58:32.2,20:39.4,1:55,TRUE,Summer,Completed,2,1
984,5/21/2019 5:00,5/21/2019 7:00,mberry,codaniel,Accounts Payable,1,4,C4,49:18.0,mboehlke,Security,Normal,33:44.0,Completed,58:32.1,20:39.3,1:55,TRUE,Summer,Completed,2,1
983,5/21/2019 5:00,5/21/2019 7:00,mbungar1,msmit319,IS,1,4,C4,29:21.0,mboehlke,Security,Normal,16:47.0,Completed,58:32.0,20:39.2,1:55,TRUE,Summer,Completed,2,1
982,5/16/2019 9:00,5/16/2019 16:30,mberry,mridgill,Information Systems,0,4,IE,53:44.0,cshaff14,Data Center,Informational,00:00.0,Implemented,58:31.9,20:39.1,7:26,TRUE,Summer,CAB2,7.5,1
981,5/19/2019 5:00,5/19/2019 7:00,cshaff14,gperdue,Data Center Operations,1,3,C2,57:40.0,tbowser,Banner,Normal,43:28.0,Completed,58:31.8,20:39.0,1:55,TRUE,Summer,Completed,2,1
980,5/23/2019 5:00,5/23/2019 7:00,mberry,mridgill,Institutional Advancment,0,3,C2,29:15.0,ssteph20,Banner,Normal,45:19.0,Completed,58:31.7,20:38.9,1:55,TRUE,Summer,Completed,2,1
979,5/21/2019 5:00,5/21/2019 7:00,dsharnsk,dsharnsk,Bursar,0,4,C4,59:16.0,lbowser,Document Imaging,Normal,44:10.0,Completed,58:31.6,20:38.8,1:55,TRUE,Summer,Completed,2,1
978,5/21/2019 6:00,5/21/2019 7:00,rmmiles,rmmiles,IDM,1,4,C4,48:24.0,jdunfee,Outsystems,Normal,55:04.0,Completed,58:31.5,20:38.6,0:57,TRUE,Summer,Completed,1,1
977,5/19/2019 5:00,5/19/2019 7:00,cshaff14,jfishe16,Data Center Operations,0,3,C2,46:00.0,codaniel,Banner,Normal,43:53.0,Completed,58:31.4,20:38.5,1:55,TRUE,Summer,Completed,2,1
976,5/19/2019 6:00,5/19/2019 7:00,dabbott5,msmit319,IS,0,4,C2,40:53.0,czehner1,Ed Tech,Normal,42:34.0,Completed,58:31.2,20:38.4,0:57,TRUE,Summer,Completed,1,1
975,5/13/2019 14:08,5/13/2019 14:09,degregio,degregio,GPS (Graduation Planning System),1,4,E4,16:19.0,sbarbour,Security,Emergency,18:49.0,Completed,58:31.1,20:38.3,0:00,TRUE,Summer,Completed,0.016666667,1
973,5/21/2019 5:00,5/21/2019 7:00,cirobert,bzahn,Admissions Operations Systems,1,4,C4,51:35.0,msmit319,Outsystems,Normal,19:44.0,Completed,58:30.9,20:38.1,1:55,TRUE,Summer,Completed,2,1
972,5/21/2019 5:00,5/21/2019 7:00,alizak,mgeist,NTS,1,3,C3,33:48.0,aesterl1,Outsystems,Normal,59:21.0,Completed,58:30.8,20:38.0,1:55,TRUE,Summer,Completed,2,1
971,5/14/2019 8:00,5/14/2019 15:00,khodar,khodar,IE,0,4,IE,04:04.0,jfishe16,Data Center,Informational,00:00.0,Implemented,58:30.6,20:37.9,6:57,TRUE,Summer,CAB2,7,1
970,5/12/2019 5:00,5/12/2019 5:15,jtboehm,sstillis,sdi,1,4,C4,05:33.0,amoreira,CRM,Normal,11:35.0,Completed,58:30.5,20:37.8,0:14,TRUE,Summer,Completed,0.25,1
969,5/23/2019 5:00,5/23/2019 5:30,mberry,tbowser,EMSA,1,4,C4,27:22.0,jschilen,Security,Normal,59:08.0,Completed,58:30.4,20:37.7,0:28,TRUE,Summer,Completed,0.5,1
968,5/23/2019 5:00,5/23/2019 5:30,dmaxwel9,msmit319,IS,1,3,C3,10:09.0,jschilen,Security,Normal,58:45.0,Completed,58:30.3,20:37.6,0:28,TRUE,Summer,Completed,0.5,1
967,5/23/2019 5:00,5/23/2019 7:00,nlupica1,tsmith39,Infrastructure Engineering,1,4,C2,00:43.0,jschilen,IE - Server,Normal,06:07.0,Completed,58:30.2,20:37.5,1:55,TRUE,Summer,Completed,2,1
966,5/21/2019 5:00,5/21/2019 7:00,cshaff14,jeveleth,Data Center Operations,1,4,C1,58:42.0,achiccar,Network - Operations,Normal,42:51.0,Completed,58:30.1,20:37.4,1:55,TRUE,Summer,Completed,2,1
965,5/30/2019 5:00,5/30/2019 5:30,lbowser,tmotter2,College of Nursing,0,3,C2,32:31.0,degregio,DegreeWorks,Normal,11:10.0,Completed,58:30.0,20:37.3,0:28,TRUE,Summer,Completed,0.5,1
